,ZipCode,City,State,Latitude,Longitude,Metro,CountyName,SizeRank,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,Latitude,Longitude
136,55013,Chisago City,MN,45.3735757,-92.8899376,Minneapolis-St. Paul-Bloomington,Chisago County,9965,195600.0,196100.0,197300.0,197500.0,197000.0,196700.0,196200.0,195300.0,195400.0,196000.0,196900.0,197800.0,197900.0,197800.0,198400.0,200700.0,204400.0,208100.0,210700,214100,217600,220400,223000,226100,229500,232500,234600,236600,237300,236200,235900,237400,239900,243100,246700,250100,252800,254000,255000,256100,257100,258600,258600,258400,259800,262400,263500,260700,258200,260300,264500,266800,268300,270500,274400,278400,279100,276600,273400,273300,276100,278500,45.3735757,-92.8899376
137,54011,Ellsworth,WI,44.7321897,-92.4874124,Minneapolis-St. Paul-Bloomington,Pierce County,10007,155900.0,156800.0,157800.0,158500.0,159200.0,159800.0,160500.0,161300.0,162100.0,162700.0,163500.0,164400.0,165000.0,165600.0,166400.0,167400.0,168100.0,168400.0,168600,168600,168200,167900,167900,167800,167800,168300,169000,169200,169400,169800,170400,170600,170700,171500,172600,173100,173700,174800,175700,176600,177300,178000,178900,179900,181000,181800,182800,184200,185400,185500,185500,186200,187200,187600,188500,190800,193500,194900,195200,195300,195200,194900,44.7321897,-92.4874124
138,54021,Prescott,WI,44.7488565,-92.8021471,Minneapolis-St. Paul-Bloomington,Pierce County,10199,188300.0,188900.0,189700.0,190500.0,191200.0,191700.0,192100.0,192300.0,192500.0,193000.0,193600.0,194200.0,195000.0,195900.0,196900.0,197800.0,198500.0,199200.0,199600,199700,199700,199900,200400,201200,202200,203400,204800,205700,206400,206900,207600,208300,208900,209100,209400,210000,211600,214200,216400,218000,219500,220500,221400,222400,223000,223200,223400,224300,225900,227200,226800,226300,227000,228000,229400,232200,236800,241000,243900,244500,241700,237200,44.7488565,-92.8021471
139,54002,Baldwin,WI,44.9666323,-92.3743576,Minneapolis-St. Paul-Bloomington,Saint Croix County,10349,142700.0,143100.0,143300.0,143000.0,143300.0,144400.0,145800.0,146800.0,147300.0,147400.0,148000.0,149700.0,151200.0,151900.0,152500.0,153900.0,155700.0,156700.0,157300,157900,158600,159200,159700,159800,159700,159900,160200,160900,162000,162600,162700,163100,162300,161500,162600,165000,166800,168000,169000,170200,171600,173900,175600,175700,175600,175900,176100,176300,178100,182200,186000,187700,189000,189700,189500,189000,192000,196500,197800,196100,196300,197000,44.9666323,-92.3743576
140,56058,Le Sueur,MN,44.3771652,-93.711443,Minneapolis-St. Paul-Bloomington,Le Sueur County,10400,143700.0,145000.0,146200.0,146900.0,147100.0,147200.0,147400.0,147300.0,146900.0,146500.0,146500.0,146500.0,146600.0,147100.0,147700.0,148200.0,148900.0,149600.0,150000,150500,151000,151600,152600,153700,154700,156000,157400,158700,159600,160300,160600,160500,160400,160800,161400,162100,163100,164500,165900,167000,168000,168700,169500,170300,171400,171600,170900,170500,170700,171100,171400,171800,172500,173100,174000,176200,178600,180400,182100,183800,183900,182700,44.3771652,-93.711443
141,55359,Independence,MN,46.9582731,-92.4604681,Minneapolis-St. Paul-Bloomington,Hennepin County,10622,287200.0,288300.0,290400.0,293000.0,294600.0,294200.0,293800.0,293400.0,294000.0,294800.0,295900.0,295300.0,294400.0,294400.0,296300.0,300000.0,303700.0,305200.0,306100,308000,309600,312000,315800,319100,320900,322000,321600,320500,319400,319200,318500,317600,317900,319800,321800,324400,326300,328700,332100,336400,340300,343600,345900,347900,349400,350100,351300,353800,359900,368800,377300,383500,387100,388900,389500,389000,388600,389400,388500,385600,383100,382800,46.9582731,-92.4604681
142,55319,Clear Lake,MN,45.4449657,-93.9988708,Minneapolis-St. Paul-Bloomington,Sherburne County,10761,189800.0,191300.0,192700.0,194100.0,195100.0,193600.0,191200.0,191700.0,194300.0,195500.0,196200.0,197300.0,199400.0,202400.0,206100.0,209100.0,211000.0,212500.0,212300,210300,209800,211400,212200,212900,214800,216700,218300,220000,220700,222000,225000,227300,228400,229800,230300,230500,231400,232400,233200,234800,237100,240300,243800,246700,248700,250800,252700,253700,256200,260500,264500,267000,269100,270100,269900,269000,268800,270100,271900,274100,276700,278400,45.4449657,-93.9988708
143,55356,Orono,MN,44.9713519,-93.6044033,Minneapolis-St. Paul-Bloomington,Hennepin County,10871,395500.0,395700.0,398200.0,400800.0,401200.0,401000.0,401600.0,402200.0,402500.0,403200.0,404400.0,405900.0,407400.0,408400.0,410500.0,413500.0,416100.0,417700.0,418500,418600,419500,421300,424300,428200,431100,433800,440200,446900,451200,456400,462400,467300,472300,478400,483800,486100,485700,485200,486200,488400,489800,489300,489900,491700,493400,493300,494200,498300,506000,515900,526700,536400,540400,540200,540400,541100,537300,536100,538100,539800,541600,545100,44.9713519,-93.6044033
144,55373,Rockford,MN,45.0882963,-93.7344099,Minneapolis-St. Paul-Bloomington,Wright County,10948,191300.0,191200.0,191500.0,193500.0,194700.0,193900.0,193600.0,193800.0,193300.0,192300.0,191200.0,189800.0,188700.0,189400.0,191500.0,194000.0,196100.0,197400.0,197800,198300,198900,199700,201400,203900,205800,207300,208700,210200,212200,214500,216600,218400,220600,222200,223800,225300,226700,228200,230200,232700,234800,235200,233900,232400,231900,231800,231700,232600,234300,235800,236700,238000,239900,241700,243800,246600,248500,249200,250800,253800,257700,261100,45.0882963,-93.7344099
145,55358,Maple Lake,MN,45.229132,-94.0019227,Minneapolis-St. Paul-Bloomington,Wright County,10985,154800.0,155300.0,156700.0,158900.0,160600.0,161100.0,161400.0,162000.0,162400.0,162700.0,162900.0,162900.0,163300.0,164200.0,165600.0,167800.0,170200.0,172300.0,174000,175100,175800,177200,179800,182200,182500,183100,184900,186300,186500,186500,187900,191100,194500,196200,196800,198100,199900,200200,200500,202300,204500,206100,206100,204600,202900,201800,200800,200800,200700,200600,200900,201800,202900,203500,204100,205500,206500,206200,206300,207900,211500,214900,45.229132,-94.0019227
146,55071,Saint Paul Park,MN,44.8421887,-92.9913243,Minneapolis-St. Paul-Bloomington,Washington County,11002,161600.0,162100.0,162500.0,162200.0,162500.0,163700.0,165000.0,165600.0,165800.0,165200.0,164500.0,164500.0,165600.0,166700.0,167300.0,167900.0,168800.0,169600.0,170200,170800,171300,172000,172300,172700,173500,174800,175400,175000,174200,174400,175500,176800,178300,179700,180900,182000,183400,185300,187000,188000,188700,189200,189100,188800,189200,190400,191700,193200,194900,196800,198700,200700,202800,204900,206900,208400,209800,212700,216000,218300,219900,221200,44.8421887,-92.9913243
147,55388,Watertown,MN,44.9635738,-93.847189,Minneapolis-St. Paul-Bloomington,Carver County,11036,182800.0,185100.0,187700.0,189500.0,191800.0,193900.0,195900.0,198000.0,199900.0,199700.0,198700.0,197600.0,196600.0,196000.0,196400.0,197300.0,198700.0,200700.0,202000,202000,202500,203500,204400,206000,208700,211200,212300,212600,213200,213600,213800,214200,214800,216200,218800,221500,223800,225800,227800,230400,232700,233700,234100,235000,235900,237100,238500,239900,241400,242700,243200,243900,244700,245700,247000,248100,248800,250800,253500,255400,257100,258700,44.9635738,-93.847189
148,55415,Minneapolis,MN,44.9772995,-93.2654692,Minneapolis-St. Paul-Bloomington,Hennepin County,11064,283000.0,288900.0,298500.0,306800.0,312300.0,316600.0,319600.0,321200.0,321400.0,320400.0,320300.0,320500.0,319800.0,318200.0,319200.0,323200.0,327900.0,330900.0,332400,332100,330300,329800,331400,332100,330800,329400,330300,334200,340100,345100,348000,351100,355300,359000,361300,362200,361800,363400,368100,374300,379700,385300,386400,379900,372200,371300,369300,372100,387000,405800,414700,416200,413100,410200,410800,414900,420400,422100,422600,422700,421000,417100,44.9772995,-93.2654692
149,55320,Clearwater,MN,47.5643825,-95.3747844,Minneapolis-St. Paul-Bloomington,Wright County,11322,169300.0,168700.0,169100.0,169800.0,170400.0,170700.0,171000.0,171500.0,172000.0,171800.0,171100.0,170800.0,171100.0,172700.0,174800.0,177600.0,180200.0,182200.0,183500,184700,185400,186500,188700,191100,191500,191900,193700,196400,198700,200700,202100,203200,203800,204700,205600,206100,206900,208200,210000,210500,209800,209000,208900,208900,209000,208900,208000,207600,207400,207100,207200,209600,214300,219000,221400,222100,222300,221500,220100,220500,223600,226500,47.5643825,-95.3747844
150,55069,Rush City,MN,45.6855145,-92.9654903,Minneapolis-St. Paul-Bloomington,Chisago County,11335,121800.0,122200.0,122500.0,121900.0,121400.0,121300.0,120900.0,119600.0,119700.0,120900.0,121400.0,120400.0,119100.0,117100.0,117000.0,120000.0,124800.0,128800.0,131600,133100,132800,131800,132400,134500,136300,138800,141400,142800,142300,141600,141100,141600,143100,145200,147300,148900,149800,150400,151200,151900,152500,152900,153000,153600,154700,156600,158500,157500,156600,158700,161000,161300,161500,162000,163700,167300,169700,169400,169500,172500,176600,178900,45.6855145,-92.9654903
151,55315,Carver,MN,44.807118,-93.7871792,Minneapolis-St. Paul-Bloomington,Carver County,11406,276000.0,277900.0,278900.0,280000.0,280900.0,281200.0,281100.0,281800.0,282200.0,282500.0,282600.0,282000.0,281200.0,280900.0,281500.0,283100.0,285300.0,287500.0,290200,292000,293300,293000,292000,291700,293700,297200,301000,303500,304600,305300,306300,307400,309100,311900,313900,315300,318000,321700,325000,326700,327500,327500,327600,327900,328400,328600,329100,329900,331100,332300,333100,333500,333600,334000,334600,334900,335700,337500,339100,340000,340900,341700,44.807118,-93.7871792
152,56069,Montgomery,MN,44.44675465,-93.5796644982543,Minneapolis-St. Paul-Bloomington,Le Sueur County,11486,130900.0,131800.0,132100.0,132300.0,132600.0,132800.0,133400.0,133800.0,133300.0,133200.0,134000.0,134400.0,134200.0,134500.0,135000.0,135200.0,135700.0,136100.0,136000,135600,135900,136200,136700,137400,138500,140300,142000,142900,143800,144800,145700,146000,146500,147500,148300,148700,148900,149900,151400,152900,153700,153900,154200,154500,154900,154900,154200,153800,153700,153500,153700,154800,156100,157000,158800,161800,165100,167700,170000,171800,172100,171400,44.44675465,-93.5796644982543
153,55321,Cokato,MN,45.075043,-94.1903675,Minneapolis-St. Paul-Bloomington,Wright County,11533,143300.0,143200.0,143300.0,145100.0,147100.0,147200.0,146000.0,145100.0,145000.0,145400.0,144300.0,141900.0,141000.0,142300.0,143300.0,144000.0,146000.0,149000.0,152000,153500,153300,153300,154300,155400,155900,156600,158500,160000,160600,160300,160300,161700,163600,164400,164600,164800,165500,166200,167000,169500,172400,172400,171400,172000,173600,174200,172800,171100,171500,173800,177100,180100,181800,182900,184300,185300,186300,188300,191000,193200,194700,196100,45.075043,-94.1903675
154,55363,Montrose,MN,45.0649634,-93.9110814,Minneapolis-St. Paul-Bloomington,Wright County,11697,151900.0,152400.0,153300.0,155500.0,157400.0,157800.0,157500.0,157900.0,158700.0,159300.0,159400.0,159100.0,159400.0,160800.0,161900.0,162700.0,163900.0,165600.0,167200,168000,168600,169500,171100,173400,174300,173900,174000,175100,176400,177700,179000,181200,183600,184800,185100,185800,187700,190300,192500,194400,196000,197200,197500,197700,198200,198100,197700,198400,199700,200600,201400,202400,203200,203300,204100,206300,207900,208200,209600,212500,216200,219800,45.0649634,-93.9110814
155,55120,Mendota Heights,MN,44.8835768,-93.1382749,Minneapolis-St. Paul-Bloomington,Dakota County,11854,290000.0,291300.0,291600.0,293100.0,296200.0,298500.0,298900.0,298800.0,300600.0,303500.0,303700.0,302800.0,303400.0,304400.0,305700.0,307900.0,309300.0,309000.0,308700,309700,311100,311700,311800,312400,313400,314300,315700,317800,319300,320400,321700,323300,325200,327700,330200,331500,332100,333700,336900,340300,343600,347600,349500,349100,349300,351200,352400,353000,354200,357100,361600,365700,369000,370500,370500,369900,369100,368800,369800,373200,377200,379700,44.8835768,-93.1382749
156,55114,Saint Paul,MN,44.9504037,-93.1015026,Minneapolis-St. Paul-Bloomington,Ramsey County,11929,191700.0,191000.0,192000.0,194300.0,196300.0,198900.0,201000.0,202300.0,203400.0,204400.0,206100.0,207300.0,207300.0,206700.0,206300.0,206700.0,209100.0,211100.0,211900,211500,210300,208300,206300,204500,204300,206000,208700,209900,209000,208800,211300,215100,218600,221300,222900,225600,229500,232200,233100,234100,235500,236800,238500,240600,241400,241000,240000,240300,242300,244300,245600,247700,249000,248600,248800,248800,248100,248400,250700,252500,252700,251500,44.9504037,-93.1015026
157,56342,Isle,MN,46.138011,-93.4707924,Minneapolis-St. Paul-Bloomington,Mille Lacs County,11931,152100.0,151200.0,152000.0,152300.0,152900.0,153400.0,153600.0,153800.0,154600.0,155300.0,156800.0,158300.0,160100.0,161200.0,161900.0,162300.0,162500.0,162100.0,161900,162500,163500,164900,165500,165200,164500,164500,164300,164000,163600,163500,163900,164500,164000,162800,162400,163700,165200,166000,166400,167100,168100,169400,170800,172100,173800,174300,172900,171400,173000,177800,183100,185500,186000,186700,187700,188600,190100,191900,193100,194800,195300,194100,46.138011,-93.4707924
158,55005,East Bethel,MN,45.3194095,-93.2024487,Minneapolis-St. Paul-Bloomington,Anoka County,12002,183700.0,183500.0,183600.0,184700.0,186000.0,186700.0,187700.0,189300.0,191000.0,192000.0,191600.0,191000.0,190700.0,190800.0,191600.0,193400.0,195600.0,198100.0,200600,202000,202600,202900,203400,204600,206600,208700,211100,213400,215100,216500,217300,217500,218500,220700,223900,226700,228300,228900,229600,230900,231900,231600,232100,235100,237300,237900,239100,240800,242800,245800,247700,248600,249600,250700,251400,252400,253700,254500,255000,256400,258300,259300,45.3194095,-93.2024487
159,56359,Onamia,MN,46.0705151,-93.6677455,Minneapolis-St. Paul-Bloomington,Mille Lacs County,12104,116900.0,118100.0,118900.0,119300.0,119800.0,120900.0,122000.0,122700.0,122800.0,122600.0,122500.0,122900.0,124000.0,125500.0,127000.0,128700.0,128300.0,125100.0,122100,123400,126800,129500,131500,133800,133400,130400,128000,126700,127600,129900,131600,132200,132500,131600,130700,130200,130700,132100,133600,135200,137200,139300,140800,140800,141800,144100,146600,147100,148300,150900,152900,152200,149700,148500,150200,153200,153600,152300,152200,153800,153900,152500,46.0705151,-93.6677455
160,54023,Roberts,WI,44.9838558,-92.5560301,Minneapolis-St. Paul-Bloomington,Saint Croix County,12191,193100.0,193400.0,193100.0,193200.0,193300.0,192800.0,192800.0,193500.0,194300.0,194900.0,195700.0,197200.0,199000.0,201600.0,203800.0,205000.0,205600.0,206400.0,208100,210000,211100,212300,214400,215700,216600,218300,219900,221600,223500,226300,228500,230500,231500,232400,233400,235000,236300,238000,241000,243500,245800,246700,245900,244400,244900,245900,247000,248600,251700,255700,258600,261100,263100,264700,267200,270200,272400,274900,277300,278500,280000,281500,44.9838558,-92.5560301
161,55006,Braham,MN,45.7227387,-93.1707758,Minneapolis-St. Paul-Bloomington,Isanti County,12192,113900.0,117000.0,118800.0,120800.0,122700.0,124400.0,125100.0,124900.0,124400.0,124200.0,123700.0,122400.0,121000.0,120300.0,120800.0,122500.0,123900.0,124000.0,123500,123200,123700,124900,125800,125500,124100,122900,122600,123300,124100,124900,125600,125700,125500,125600,126400,127600,128400,128800,129500,130500,132100,134000,136200,138000,138600,138200,138100,137300,137600,140000,143300,145900,148600,151200,154300,157100,159000,160200,161900,163300,163200,161300,45.7227387,-93.1707758
162,55327,Dayton,MN,45.243854,-93.5149576,Minneapolis-St. Paul-Bloomington,Hennepin County,12222,217600.0,218400.0,220300.0,222900.0,224900.0,224600.0,223800.0,223500.0,224100.0,224300.0,224600.0,225100.0,226200.0,226800.0,227900.0,229900.0,232400.0,233500.0,233600,234200,234800,235600,237700,240000,241200,242900,246100,250000,252300,254000,255900,257900,259700,262000,263400,264700,265400,266400,267200,267600,268000,269100,270000,270700,271800,272400,272600,272200,274200,278300,282400,285500,287300,288500,290900,292500,292700,293700,296200,298600,300700,301700,45.243854,-93.5149576
163,55349,Howard Lake,MN,45.0607968,-94.0733088,Minneapolis-St. Paul-Bloomington,Wright County,12231,154400.0,153500.0,152800.0,154200.0,156400.0,156800.0,156100.0,156500.0,157400.0,157400.0,156100.0,155000.0,155800.0,157900.0,159800.0,161700.0,163900.0,165800.0,167600,168900,170300,172300,174900,176800,177400,177000,177100,177600,177300,176600,177600,180000,181100,181300,181500,182400,183300,184400,186000,188900,191700,194200,194200,191400,188800,187400,185200,184300,185800,187900,189500,191400,193200,193700,194300,195700,196800,197500,198800,200000,201800,203700,45.0607968,-94.0733088
164,55043,Lakeland,MN,44.9563563,-92.7657594,Minneapolis-St. Paul-Bloomington,Washington County,12426,204400.0,205400.0,207200.0,208500.0,208800.0,209300.0,210900.0,212200.0,213200.0,214800.0,215800.0,216800.0,217500.0,217800.0,218200.0,219200.0,219500.0,219900.0,220700,220900,221100,222600,224500,225700,228300,231400,233300,234900,236700,237500,237400,237200,237200,237700,238600,239300,240500,243200,246100,248000,248200,247000,245900,246300,247600,249100,250400,250600,250500,251500,252700,253700,255700,259500,261800,262100,261100,260700,260400,261300,261500,261300,44.9563563,-92.7657594
165,56057,Le Center,MN,45.9896587,-94.6113288,Minneapolis-St. Paul-Bloomington,Le Sueur County,12445,132700.0,133600.0,134800.0,135500.0,135700.0,135900.0,136100.0,136000.0,135200.0,134200.0,133500.0,133500.0,133400.0,133400.0,133600.0,133800.0,134100.0,134500.0,134800,135100,135300,136000,137000,137900,138700,140000,141500,142400,143100,143700,144100,144000,144400,145000,145700,146300,147100,148100,148900,149800,151400,153100,154700,155900,157000,157700,157700,158200,159500,160300,160300,160600,160700,161000,161900,164100,166400,167500,167800,168600,168800,168000,45.9896587,-94.6113288
166,55055,Newport,MN,44.8663552,-93.0004919,Minneapolis-St. Paul-Bloomington,Washington County,12475,146800.0,150000.0,153800.0,157100.0,159300.0,161000.0,163000.0,164300.0,164800.0,165500.0,166000.0,165400.0,164400.0,163800.0,163500.0,163200.0,163900.0,165600.0,167400,168700,170000,170600,170000,170000,171300,173200,174700,176100,177000,178000,179100,180000,179900,179700,180700,182600,184300,185700,187300,189100,190300,190400,189900,190100,191000,192300,193800,195300,196900,199100,201000,202200,203100,204100,205400,206900,209500,214100,218600,221800,224200,225400,44.8663552,-93.0004919
167,55375,Saint Bonifacius,MN,44.9055181,-93.7474636,Minneapolis-St. Paul-Bloomington,Hennepin County,12476,253400.0,255000.0,257700.0,260400.0,262400.0,262400.0,261400.0,259700.0,257200.0,255600.0,256600.0,258100.0,258400.0,259600.0,263000.0,267600.0,270600.0,272800.0,274600,276400,278500,281400,283300,285500,288100,290000,291000,291100,289900,287500,285600,285100,285300,285300,285000,285900,287500,288400,289400,290600,291600,290300,287500,284700,284000,285100,286700,286600,286800,288400,289900,292300,296400,301200,304000,305400,305300,305700,306700,307800,308400,309300,44.9055181,-93.7474636
168,54015,Hammond,WI,44.978855,-92.4357486,Minneapolis-St. Paul-Bloomington,Saint Croix County,12653,161500.0,162200.0,162500.0,162300.0,162200.0,162500.0,163100.0,163000.0,163100.0,163600.0,164600.0,166000.0,167700.0,169600.0,171200.0,172800.0,174900.0,176100.0,176500,176100,176400,177600,178400,177900,177900,178300,179000,181000,182500,183100,183600,185400,185400,183600,183200,186600,190100,191200,191800,193300,195600,197800,199700,201100,202000,202100,202100,203300,206800,212900,217800,218900,219100,219600,219500,219400,222100,227100,229500,226700,224100,224000,44.978855,-92.4357486
169,54013,Glenwood City,WI,45.0585747,-92.1724075,Minneapolis-St. Paul-Bloomington,Saint Croix County,12680,138600.0,137400.0,135700.0,133700.0,132800.0,132300.0,131500.0,130700.0,131100.0,132300.0,133400.0,134500.0,135800.0,136100.0,135100.0,134100.0,134600.0,135400.0,137000,138900,140000,139800,140300,140700,140900,141700,142600,143100,143800,144300,144400,144000,142600,141700,143600,147700,148900,147100,146700,149400,148800,148800,150200,149000,144000,140000,135900,131300,131500,139400,147800,151000,154000,155900,154700,155000,159900,165700,168600,169700,170300,169800,45.0585747,-92.1724075
170,55073,Scandia,MN,45.2509994,-92.8058216,Minneapolis-St. Paul-Bloomington,Washington County,12796,267700.0,269800.0,270400.0,269900.0,269500.0,270400.0,271900.0,273600.0,274400.0,274900.0,275000.0,275400.0,276100.0,276600.0,276200.0,275800.0,276500.0,278700.0,281300,283500,286000,288600,290600,292200,295300,298200,300700,302900,304300,304100,305500,308500,311600,313700,315000,315500,315100,314300,313800,314500,315400,316900,319200,320700,319900,318500,319700,322800,328300,337100,345200,349400,351600,353000,351600,348800,346700,346200,346600,348300,349900,350300,45.2509994,-92.8058216
171,55032,Harris,MN,45.5863499,-92.9746598,Minneapolis-St. Paul-Bloomington,Chisago County,12800,155000.0,155000.0,155400.0,155000.0,154200.0,153800.0,153600.0,154700.0,158000.0,161300.0,162300.0,163200.0,164600.0,165200.0,165400.0,168100.0,172000.0,175400.0,177400,179000,179600,179500,180000,180900,181500,183200,185700,188000,188200,186300,185100,185100,186000,188700,191600,192900,193800,194600,195100,195200,195600,195800,198200,202200,204800,206100,208700,207700,206300,209600,214600,216500,217900,220500,223900,227300,228900,227800,228500,233900,239200,240600,45.5863499,-92.9746598
172,55020,Elko New Market,MN,44.56312055,-93.3237416922926,Minneapolis-St. Paul-Bloomington,Scott County,12843,242700.0,246200.0,251300.0,254500.0,256200.0,258000.0,259600.0,259800.0,259300.0,258600.0,258200.0,257100.0,256600.0,256800.0,257700.0,259400.0,261700.0,264300.0,266000,267400,268300,267200,264700,264300,266000,269200,272400,274300,274400,274500,274000,274100,275700,278800,282100,284700,285800,287300,290100,293000,295000,296000,297500,300700,303600,305400,306800,307900,310300,314000,317100,319000,320100,320100,319900,320000,321000,322300,323300,324200,325400,326000,44.56312055,-93.3237416922926
173,56096,Waterville,MN,44.2189914,-93.56797,Minneapolis-St. Paul-Bloomington,Le Sueur County,12868,133200.0,133700.0,135100.0,136500.0,136900.0,137000.0,137300.0,137200.0,136900.0,136900.0,136900.0,136700.0,136700.0,137100.0,137800.0,138700.0,139900.0,140500.0,140800,140900,140700,140300,140500,141100,141700,143000,144600,145500,146000,146900,147800,148100,147700,147800,148000,148200,149000,150300,151300,152700,154100,154500,155600,157400,159400,159400,158800,158600,159800,160700,160700,160600,161200,161300,161700,163200,165200,167100,169400,171200,170700,168900,44.2189914,-93.56797
174,55322,Cologne,MN,44.771629,-93.7813523,Minneapolis-St. Paul-Bloomington,Carver County,13074,210300.0,211300.0,212400.0,213600.0,214900.0,215600.0,218500.0,223800.0,228600.0,230200.0,230700.0,231400.0,231900.0,232100.0,234400.0,238500.0,241200.0,241100.0,241500,243700,246000,247400,247900,248300,249800,251000,252000,254500,257000,257000,256100,255900,255800,256500,257900,260800,266600,273200,276700,277900,278600,278900,279000,278700,279000,280100,281500,282100,283700,287200,289500,289500,291600,296500,300900,304200,308200,311700,313600,314700,315500,315800,44.771629,-93.7813523
175,55357,Greenfield,MN,45.1032966,-93.6913527,Minneapolis-St. Paul-Bloomington,Hennepin County,13312,243400.0,245400.0,248200.0,251900.0,256100.0,259500.0,261400.0,262100.0,262700.0,263700.0,265100.0,266100.0,267200.0,268700.0,270900.0,273900.0,276200.0,277000.0,277500,278800,280000,280900,281800,283200,285200,286800,287500,287500,287500,287700,287500,287100,287500,289200,291400,294200,296300,297800,299500,301700,304900,309300,314300,318500,321500,323300,324800,326200,329500,335000,341200,345900,348300,350600,352200,353300,355100,357800,359000,359000,357700,356600,45.1032966,-93.6913527
176,55384,Spring Park,MN,44.9352407,-93.6321817,Minneapolis-St. Paul-Bloomington,Hennepin County,13377,258000.0,257500.0,263500.0,270600.0,272300.0,272300.0,273800.0,272500.0,269500.0,268900.0,271100.0,273000.0,273900.0,275000.0,274900.0,275300.0,275500.0,274700.0,273800,274500,273600,273900,277900,284700,291100,296400,300400,303000,303600,303800,304500,306300,307200,306100,304600,304700,304600,304400,304900,305800,308500,313000,320500,331600,341900,345600,348400,352800,356800,358900,358600,359400,365100,371500,370300,366700,370300,379400,385700,388100,389900,391600,44.9352407,-93.6321817
177,55001,Afton,MN,44.9027452,-92.7835373,Minneapolis-St. Paul-Bloomington,Washington County,13401,391700.0,394300.0,395700.0,397100.0,400900.0,407700.0,415100.0,419100.0,419000.0,414700.0,409100.0,402900.0,396800.0,391600.0,391300.0,393900.0,395700.0,397100.0,400300,403300,406400,410200,414300,419900,428600,437800,442800,442700,440600,440000,440600,440500,439600,437700,434500,432200,431600,432900,435100,437500,439200,440600,440500,439100,439400,444100,451500,457600,461300,464700,467700,469500,471300,472400,470000,466100,463100,462600,464100,465800,467300,469500,44.9027452,-92.7835373
178,55390,Waverly,MN,45.0666303,-93.9663609,Minneapolis-St. Paul-Bloomington,Wright County,13428,153900.0,154000.0,154400.0,156300.0,158100.0,158000.0,157000.0,156500.0,156600.0,156600.0,157000.0,157500.0,158500.0,159700.0,161100.0,162900.0,165300.0,167100.0,168600,169700,170000,170400,172300,174900,176000,176400,177600,179100,179800,180500,181700,183000,183900,184800,185500,186600,188400,190100,191500,193300,195500,197000,197000,196100,195800,195500,195300,196400,198300,200100,201700,203400,204700,204800,205000,206600,208800,209700,210700,213200,217000,220100,45.0666303,-93.9663609
179,55080,Stanchfield,MN,45.673295,-93.1832774,Minneapolis-St. Paul-Bloomington,Isanti County,13506,150600.0,151500.0,153100.0,153200.0,152400.0,152300.0,152300.0,151700.0,152000.0,151900.0,151000.0,150600.0,151100.0,151000.0,150900.0,153000.0,157600.0,161600.0,163800,165200,166900,169700,173100,175100,175700,176500,178700,180900,181500,180300,178700,178500,179600,180700,181800,183100,184100,184900,186100,187400,188500,189100,190700,193600,195600,196500,196900,195600,194900,196600,198700,200100,202100,204000,206100,208600,210900,211400,212100,214900,218400,219600,45.673295,-93.1832774
180,55047,Marine on Saint Croix,MN,45.3666305,-92.7710451,Minneapolis-St. Paul-Bloomington,Washington County,13523,329300.0,333000.0,334600.0,332500.0,330800.0,331400.0,332600.0,332700.0,330300.0,326800.0,325200.0,325000.0,324900.0,324300.0,323300.0,322700.0,321900.0,321300.0,321200,323100,327000,330200,330900,333100,337200,341300,345500,350300,354300,357300,361600,365100,366300,366800,368300,368200,366800,366800,367700,367900,368900,369500,367900,365800,365400,365800,367700,370800,376600,383900,390900,397700,401900,402100,401100,402700,405500,407000,407100,409200,411900,413000,45.3666305,-92.7710451
181,55360,Mayer,MN,44.8849625,-93.8877453,Minneapolis-St. Paul-Bloomington,Carver County,13590,197700.0,198700.0,199900.0,200400.0,199800.0,198300.0,197600.0,198100.0,199000.0,200100.0,201400.0,201500.0,200500.0,199600.0,200300.0,202800.0,206700.0,210900.0,214800,217300,218300,218700,218500,219300,221400,224000,225400,226500,227200,227200,226600,226300,226800,227100,227500,228800,230400,232200,234400,236100,236600,235700,235100,235500,236700,238400,240600,242300,243900,246000,247400,248400,249000,249500,251100,253600,255800,258800,261700,263600,265800,268000,44.8849625,-93.8877453
182,55397,Norwood Young America,MN,44.7735732,-93.9216348,Minneapolis-St. Paul-Bloomington,Carver County,13632,153800.0,154700.0,155400.0,155800.0,156600.0,156700.0,156900.0,158000.0,158900.0,159200.0,159600.0,159400.0,158300.0,158500.0,161500.0,165200.0,167600.0,170500.0,173700,175500,176200,176200,176300,177800,180700,182400,183300,185800,189700,191400,190900,189900,189300,188700,187800,187300,188100,189800,191200,191400,191300,191900,193700,195200,196600,199600,203600,206900,209300,211600,213000,214000,214600,215000,215100,215200,215800,217800,219800,221100,221800,222700,44.7735732,-93.9216348
